date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:50:35	58720/58720	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/lEOYjhfJTbA/sddefault.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/img.youtube.com/vi/lEOYjhfJTbA/sddefault.jpg	(from https://sifuochwingchun.com/classes/little-lions-preschool-martial-arts-lakeland/)
14:50:35	363602/363602	---M--	200	added ('OK')	image/jpeg	etag:%225f3cd8d3-58c52%22	https://sifuochwingchun.com/wp-content/uploads/3-to-5-kids-martial-arts-little-lions-martial-arts-classes-downtown-lakeland-florida-1900x1266.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.com/wp-content/uploads/3-to-5-kids-martial-arts-little-lions-martial-arts-classes-downtown-lakeland-florida-1900x1266.jpg	(from https://sifuochwingchun.com/classes/little-lions-preschool-martial-arts-lakeland/)
14:50:36	286723/286723	---M--	200	added ('OK')	image/jpeg	etag:%225f3cda2a-46003%22	https://sifuochwingchun.com/wp-content/uploads/saturday-morning-little-kids-kung-fu-martial-arts-sifu-och-wing-chun-1900x1266.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.com/wp-content/uploads/saturday-morning-little-kids-kung-fu-martial-arts-sifu-och-wing-chun-1900x1266.jpg	(from https://sifuochwingchun.com/classes/little-lions-preschool-martial-arts-lakeland/)
14:50:36	136394/136394	---M--	200	added ('OK')	image/jpeg	etag:%22b773a1cc06ee9802a829aa7be617bb69%22	https://sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/28130444/kids-martial-arts-class-4-1400x933.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/28130444/kids-martial-arts-class-4-1400x933.jpg	(from https://sifuochwingchun.com/classes/little-lions-preschool-martial-arts-lakeland/)
14:50:36	530659/530659	---M--	200	added ('OK')	image/jpeg	etag:%225f3cd99e-818e3%22	https://sifuochwingchun.com/wp-content/uploads/3-to-5-kids-martial-arts-classes-in-lakeland-florida-littile-lions-sifu-och-wing-chun-1900x1425.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.com/wp-content/uploads/3-to-5-kids-martial-arts-classes-in-lakeland-florida-littile-lions-sifu-och-wing-chun-1900x1425.jpg	(from https://sifuochwingchun.com/classes/little-lions-preschool-martial-arts-lakeland/)
14:50:37	95796/95796	---M--	200	added ('OK')	image/jpeg	etag:%2259b4823204151e4eb0bef72e7ec41f55%22	https://sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/28130458/kids-martial-arts-kung-fu-6-1400x933.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/28130458/kids-martial-arts-kung-fu-6-1400x933.jpg	(from https://sifuochwingchun.com/classes/little-lions-preschool-martial-arts-lakeland/)
14:50:37	114694/114694	---M--	200	added ('OK')	image/jpeg	etag:%229da6b8fbfafdf6f479e9f2ca19fb6fb3%22	https://sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/28130451/kids-martial-arts-classes-5-1400x933.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/28130451/kids-martial-arts-classes-5-1400x933.jpg	(from https://sifuochwingchun.com/classes/little-lions-preschool-martial-arts-lakeland/)
14:50:37	109284/109284	---M--	200	added ('OK')	image/jpeg	etag:%22b5a2f599242feac45a32b9a6bcde0861%22	https://sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/28130437/kids-martial-arts-class-2-1400x933.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/28130437/kids-martial-arts-class-2-1400x933.jpg	(from https://sifuochwingchun.com/classes/little-lions-preschool-martial-arts-lakeland/)
14:50:38	192684/192684	---M--	200	added ('OK')	image/jpeg	etag:%22f148b2c0915826266bcd7771bef9602f%22	https://sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/28130522/parent-kids-martial-arts-class-1-1400x933.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/28130522/parent-kids-martial-arts-class-1-1400x933.jpg	(from https://sifuochwingchun.com/classes/little-lions-preschool-martial-arts-lakeland/)
14:50:38	49647/49647	---M--	200	added ('OK')	image/jpeg	etag:%220341440f3a310051ef1a018529d63e4c%22	https://sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/24232212/kid-parent-self-defence-class.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/24232212/kid-parent-self-defence-class.jpg	(from https://sifuochwingchun.com/classes/little-lions-preschool-martial-arts-lakeland/)
14:50:38	159813/159813	---M--	200	added ('OK')	image/jpeg	etag:%22253f20ab39b9c85eda5104c21b08cd65%22	https://sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/07/24170613/sifu-och-wing-chun-kids-classes-with-parents.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/07/24170613/sifu-och-wing-chun-kids-classes-with-parents.jpg	(from https://sifuochwingchun.com/classes/little-lions-preschool-martial-arts-lakeland/)
14:50:39	123865/123865	---M--	200	added ('OK')	image/jpeg	etag:%22d03362ea8650181f22c2e8565d9f5952%22	https://sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/28130430/kids-martial-arts-class-1-1400x933.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/28130430/kids-martial-arts-class-1-1400x933.jpg	(from https://sifuochwingchun.com/classes/little-lions-preschool-martial-arts-lakeland/)
14:50:39	88206/88206	---M--	200	added ('OK')	image/jpeg	etag:%22c9ea601051df3b1a44a0c05f1af1efec%22	https://sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/24232155/happy-kid-self-defence-punch.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/24232155/happy-kid-self-defence-punch.jpg	(from https://sifuochwingchun.com/classes/little-lions-preschool-martial-arts-lakeland/)
14:50:40	93879/93879	---M--	200	added ('OK')	image/jpeg	etag:%2203e7f4e1fcece73f3f2ca92a5404f83e%22	https://sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/07/24170611/kids-martial-arts-summer-holiday-camp-lakeland-fl-fun.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/07/24170611/kids-martial-arts-summer-holiday-camp-lakeland-fl-fun.jpg	(from https://sifuochwingchun.com/classes/little-lions-preschool-martial-arts-lakeland/)
14:50:40	187513/187513	---M--	200	added ('OK')	image/jpeg	etag:%220e421a20586910fcc5283eb1b391effc%22	https://sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/07/24170608/kids-martial-arts-classes-lakeland-florida-self-defense-with-parents.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/07/24170608/kids-martial-arts-classes-lakeland-florida-self-defense-with-parents.jpg	(from https://sifuochwingchun.com/classes/little-lions-preschool-martial-arts-lakeland/)
14:50:40	126047/126047	---M--	200	added ('OK')	image/jpeg	etag:%227ce316a1d06014dd9024e329b131c38c%22	https://sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/28130507/parent-child-martial-arts-class-4-1400x933.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/28130507/parent-child-martial-arts-class-4-1400x933.jpg	(from https://sifuochwingchun.com/classes/little-lions-preschool-martial-arts-lakeland/)
14:50:49	80617/80617	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Mar%202024%2019:55:22%20GMT	https://sifuochwingchun.com/wp-json/wp/v2/classes/9697	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.com/wp-json/wp/v2/classes/9697.json	(from https://sifuochwingchun.com/classes/lakeland-after-school-martial-arts-program/)
14:50:49	2524/2524	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Mar%202024%2019:55:22%20GMT	https://sifuochwingchun.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsifuochwingchun.com%2Fclasses%2Flakeland-after-school-martial-arts-program%2F	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.com/wp-json/oembed/1.0/embedf629.json	(from https://sifuochwingchun.com/classes/lakeland-after-school-martial-arts-program/)
14:50:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Mar%202024%2019:55:22%20GMT	https://sifuochwingchun.com/?p=9697	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.com/index0549.html	(from https://sifuochwingchun.com/classes/lakeland-after-school-martial-arts-program/)
14:50:49	2689/2689	---MCZ	200	added ('OK')	text/xml	date:Fri,%2001%20Mar%202024%2019:55:23%20GMT	https://sifuochwingchun.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsifuochwingchun.com%2Fclasses%2Flakeland-after-school-martial-arts-program%2F&format=xml	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.com/wp-json/oembed/1.0/embed2e71	(from https://sifuochwingchun.com/classes/lakeland-after-school-martial-arts-program/)
14:50:49	61755/61755	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/X56qvCrEbZE/sddefault.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/img.youtube.com/vi/X56qvCrEbZE/sddefault.jpg	(from https://sifuochwingchun.com/classes/lakeland-after-school-martial-arts-program/)
14:50:50	58118/58118	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/bYsPTaJTgd4/sddefault.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/img.youtube.com/vi/bYsPTaJTgd4/sddefault.jpg	(from https://sifuochwingchun.com/classes/lakeland-after-school-martial-arts-program/)
14:50:50	54016/54016	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/f749mKOdxI4/sddefault.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/img.youtube.com/vi/f749mKOdxI4/sddefault.jpg	(from https://sifuochwingchun.com/classes/lakeland-after-school-martial-arts-program/)
14:50:50	64826/64826	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/J-jcbsvKENA/sddefault.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/img.youtube.com/vi/J-jcbsvKENA/sddefault.jpg	(from https://sifuochwingchun.com/classes/lakeland-after-school-martial-arts-program/)
14:50:51	73650/73650	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/AVkHe_iDQ_E/sddefault.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/img.youtube.com/vi/AVkHe_iDQ_E/sddefault.jpg	(from https://sifuochwingchun.com/classes/lakeland-after-school-martial-arts-program/)
14:50:51	52885/52885	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/KiM13txF-2M/sddefault.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/img.youtube.com/vi/KiM13txF-2M/sddefault.jpg	(from https://sifuochwingchun.com/classes/lakeland-after-school-martial-arts-program/)
14:50:51	56349/56349	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/3gP5iwxdcSw/sddefault.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/img.youtube.com/vi/3gP5iwxdcSw/sddefault.jpg	(from https://sifuochwingchun.com/classes/lakeland-after-school-martial-arts-program/)
14:50:52	454303/454303	---M--	200	added ('OK')	image/jpeg	etag:%225f3d026a-6ee9f%22	https://sifuochwingchun.com/wp-content/uploads/sifu-och-wing-chun-martial-arts-after-school-kids-program-classes-lakeland-florida-1900x1266.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.com/wp-content/uploads/sifu-och-wing-chun-martial-arts-after-school-kids-program-classes-lakeland-florida-1900x1266.jpg	(from https://sifuochwingchun.com/classes/lakeland-after-school-martial-arts-program/)
14:50:52	101315/101315	---M--	200	added ('OK')	image/jpeg	etag:%22a6f6e69da07d7c8950feeadc27896d01%22	https://sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/24232225/kids-class-group-shot.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/24232225/kids-class-group-shot.jpg	(from https://sifuochwingchun.com/classes/lakeland-after-school-martial-arts-program/)
14:50:52	455191/455191	---M--	200	added ('OK')	image/jpeg	etag:%225f3cffa2-6f217%22	https://sifuochwingchun.com/wp-content/uploads/sifu-och-wing-chun-kung-fu-martial-arts-kids-classes-after-school-program-self-defense-program-1900x1266.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.com/wp-content/uploads/sifu-och-wing-chun-kung-fu-martial-arts-kids-classes-after-school-program-self-defense-program-1900x1266.jpg	(from https://sifuochwingchun.com/classes/lakeland-after-school-martial-arts-program/)
14:50:52	186300/186300	---M--	200	added ('OK')	image/jpeg	etag:%225f3d0328-2d7bc%22	https://sifuochwingchun.com/wp-content/uploads/sifu-och-wing-chun-kung-fu-martial-arts-best-kids-program-1400x933.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.com/wp-content/uploads/sifu-och-wing-chun-kung-fu-martial-arts-best-kids-program-1400x933.jpg	(from https://sifuochwingchun.com/classes/lakeland-after-school-martial-arts-program/)
14:50:53	326711/326711	---M--	200	added ('OK')	image/jpeg	etag:%225f3bbfaa-4fc37%22	https://sifuochwingchun.com/wp-content/uploads/lakeland-FL-best-summer-camp-program-downtown-new-1400x933.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.com/wp-content/uploads/lakeland-FL-best-summer-camp-program-downtown-new-1400x933.jpg	(from https://sifuochwingchun.com/classes/lakeland-after-school-martial-arts-program/)
14:50:53	311917/311917	---M--	200	added ('OK')	image/jpeg	etag:%225f3cd99b-4c26d%22	https://sifuochwingchun.com/wp-content/uploads/3-to-5-kids-martial-arts-classes-in-lakeland-florida-littile-lions-sifu-och-wing-chun-1400x1050.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.com/wp-content/uploads/3-to-5-kids-martial-arts-classes-in-lakeland-florida-littile-lions-sifu-och-wing-chun-1400x1050.jpg	(from https://sifuochwingchun.com/classes/lakeland-after-school-martial-arts-program/)
14:50:53	111307/111307	---M--	200	added ('OK')	image/jpeg	etag:%22902e7b213b576d4288066dac186b9410%22	https://sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/24185450/sifu-och-wing-chun-kids-martial-arts-classes-lakeland-fl-fun-17.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/24185450/sifu-och-wing-chun-kids-martial-arts-classes-lakeland-fl-fun-17.jpg	(from https://sifuochwingchun.com/classes/lakeland-after-school-martial-arts-program/)
14:50:54	118312/118312	---M--	200	added ('OK')	image/jpeg	etag:%2210def578e30b3fec4e62a6549194d3d9%22	https://sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/24185434/sifu-och-wing-chun-kids-martial-arts-classes-lakeland-fl-fun-10.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/24185434/sifu-och-wing-chun-kids-martial-arts-classes-lakeland-fl-fun-10.jpg	(from https://sifuochwingchun.com/classes/lakeland-after-school-martial-arts-program/)
14:51:01	85580/85580	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Mar%202024%2019:55:35%20GMT	https://sifuochwingchun.com/wp-json/wp/v2/classes/9698	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.com/wp-json/wp/v2/classes/9698.json	(from https://sifuochwingchun.com/classes/kids-summer-camps-lakeland/)
14:51:02	2489/2489	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Mar%202024%2019:55:35%20GMT	https://sifuochwingchun.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsifuochwingchun.com%2Fclasses%2Fkids-summer-camps-lakeland%2F	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.com/wp-json/oembed/1.0/embedf4bf.json	(from https://sifuochwingchun.com/classes/kids-summer-camps-lakeland/)
14:51:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Mar%202024%2019:55:35%20GMT	https://sifuochwingchun.com/?p=9698	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.com/index1965.html	(from https://sifuochwingchun.com/classes/kids-summer-camps-lakeland/)
14:51:02	2654/2654	---MCZ	200	added ('OK')	text/xml	date:Fri,%2001%20Mar%202024%2019:55:36%20GMT	https://sifuochwingchun.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsifuochwingchun.com%2Fclasses%2Fkids-summer-camps-lakeland%2F&format=xml	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.com/wp-json/oembed/1.0/embedf854	(from https://sifuochwingchun.com/classes/kids-summer-camps-lakeland/)
14:51:02	64802/64802	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/LFQ08-7hGQc/sddefault.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/img.youtube.com/vi/LFQ08-7hGQc/sddefault.jpg	(from https://sifuochwingchun.com/classes/kids-summer-camps-lakeland/)
14:51:03	159403/159403	---M--	200	added ('OK')	image/jpeg	etag:%223168ac191479ebcd1993d57bf49b7cf5%22	https://sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/24185432/sifu-och-wing-chun-kids-martial-arts-classes-lakeland-fl-fun-9.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/24185432/sifu-och-wing-chun-kids-martial-arts-classes-lakeland-fl-fun-9.jpg	(from https://sifuochwingchun.com/classes/kids-summer-camps-lakeland/)
14:51:03	36887/36887	---M--	200	added ('OK')	image/jpeg	etag:%220ced02a5b7c0510b87245063e757c569%22	https://sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/24105016/wooden-dummy-background-bw-light-600x400.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/24105016/wooden-dummy-background-bw-light-600x400.jpg	(from https://sifuochwingchun.com/classes/kids-summer-camps-lakeland/)
14:51:04	450425/450425	---M--	200	added ('OK')	image/jpeg	etag:%225f3bbffb-6df79%22	https://sifuochwingchun.com/wp-content/uploads/lakeland-FL-best-summer-camp-program-downtown-new-1-1900x1266.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.com/wp-content/uploads/lakeland-FL-best-summer-camp-program-downtown-new-1-1900x1266.jpg	(from https://sifuochwingchun.com/classes/kids-summer-camps-lakeland/)
14:51:04	191993/191993	---M--	200	added ('OK')	image/jpeg	etag:%2298c3892b11f98a26440fe7539ef1933e%22	https://sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/24185429/sifu-och-wing-chun-kids-martial-arts-classes-lakeland-fl-fun-8.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/24185429/sifu-och-wing-chun-kids-martial-arts-classes-lakeland-fl-fun-8.jpg	(from https://sifuochwingchun.com/classes/kids-summer-camps-lakeland/)
14:51:04	321033/321033	---M--	200	added ('OK')	image/jpeg	etag:%22f5ee43b822cd030a3c238d2709510cda%22	https://sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/30193141/kids-summer-holiday-camp-florida-1400x1068.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/30193141/kids-summer-holiday-camp-florida-1400x1068.jpg	(from https://sifuochwingchun.com/classes/kids-summer-camps-lakeland/)
14:51:05	86155/86155	---M--	200	added ('OK')	image/jpeg	etag:%229d59759ce536c1939166dc10ee3352bf%22	https://sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/24233225/summer-camp-martial-art-program.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/24233225/summer-camp-martial-art-program.jpg	(from https://sifuochwingchun.com/classes/kids-summer-camps-lakeland/)
14:51:05	125110/125110	---M--	200	added ('OK')	image/jpeg	etag:%22b80e20204516fa1990c584bcf933ee69%22	https://sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/24185409/sifu-och-wing-chun-kids-martial-arts-classes-lakeland-fl-fun-1.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/24185409/sifu-och-wing-chun-kids-martial-arts-classes-lakeland-fl-fun-1.jpg	(from https://sifuochwingchun.com/classes/kids-summer-camps-lakeland/)
14:51:05	91015/91015	---M--	200	added ('OK')	image/jpeg	etag:%220427b74fb1ea2931bbee4c8b8081e743%22	https://sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/24185516/sifu-och-wing-chun-kids-martial-arts-classes-lakeland-fl-fun-24.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/24185516/sifu-och-wing-chun-kids-martial-arts-classes-lakeland-fl-fun-24.jpg	(from https://sifuochwingchun.com/classes/kids-summer-camps-lakeland/)
14:51:06	80444/80444	---M--	200	added ('OK')	image/jpeg	etag:%22ae8cfca9f5ea8f2945d3f06286674058%22	https://sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/24233218/field-trip-summer-holiday-camp.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/24233218/field-trip-summer-holiday-camp.jpg	(from https://sifuochwingchun.com/classes/kids-summer-camps-lakeland/)
14:51:06	92869/92869	---M--	200	added ('OK')	image/jpeg	etag:%223226580de8319aa08218db83bf8d066b%22	https://sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/24185448/sifu-och-wing-chun-kids-martial-arts-classes-lakeland-fl-fun-16.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/24185448/sifu-och-wing-chun-kids-martial-arts-classes-lakeland-fl-fun-16.jpg	(from https://sifuochwingchun.com/classes/kids-summer-camps-lakeland/)
14:51:06	104642/104642	---M--	200	added ('OK')	image/jpeg	etag:%2205f0375e195c7b679ee22a957775b504%22	https://sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/24185445/sifu-och-wing-chun-kids-martial-arts-classes-lakeland-fl-fun-15.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/24185445/sifu-och-wing-chun-kids-martial-arts-classes-lakeland-fl-fun-15.jpg	(from https://sifuochwingchun.com/classes/kids-summer-camps-lakeland/)
14:51:07	88943/88943	---M--	200	added ('OK')	image/jpeg	etag:%22e3e58d2db8076aa0aa2430bf7e41edb6%22	https://sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/24185439/sifu-och-wing-chun-kids-martial-arts-classes-lakeland-fl-fun-12.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/24185439/sifu-och-wing-chun-kids-martial-arts-classes-lakeland-fl-fun-12.jpg	(from https://sifuochwingchun.com/classes/kids-summer-camps-lakeland/)
14:51:07	97475/97475	---M--	200	added ('OK')	image/jpeg	etag:%22ff99cf3e383db66bb1735ff8faa32bfe%22	https://sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/24185441/sifu-och-wing-chun-kids-martial-arts-classes-lakeland-fl-fun-13.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/24185441/sifu-och-wing-chun-kids-martial-arts-classes-lakeland-fl-fun-13.jpg	(from https://sifuochwingchun.com/classes/kids-summer-camps-lakeland/)
14:51:08	114697/114697	---M--	200	added ('OK')	image/jpeg	etag:%2263ebcfe88acb4bf1c8a309e1504000e2%22	https://sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/24185426/sifu-och-wing-chun-kids-martial-arts-classes-lakeland-fl-fun-7.jpg	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.s3.amazonaws.com/wp-content/uploads/2020/04/24185426/sifu-och-wing-chun-kids-martial-arts-classes-lakeland-fl-fun-7.jpg	(from https://sifuochwingchun.com/classes/kids-summer-camps-lakeland/)
14:51:16	62195/62195	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Mar%202024%2019:55:49%20GMT	https://sifuochwingchun.com/wp-json/wp/v2/classes/10441	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.com/wp-json/wp/v2/classes/10441.json	(from https://sifuochwingchun.com/classes/lakeland-holiday-day-camps/)
14:51:16	2459/2459	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Mar%202024%2019:55:50%20GMT	https://sifuochwingchun.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsifuochwingchun.com%2Fclasses%2Flakeland-holiday-day-camps%2F	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.com/wp-json/oembed/1.0/embed4077.json	(from https://sifuochwingchun.com/classes/lakeland-holiday-day-camps/)
14:51:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Mar%202024%2019:55:50%20GMT	https://sifuochwingchun.com/?p=10441	C:/projects/layer3tooling/wing-chun-chatbot/wing-chun-lakeland/sifuochwingchun.com/index9ca7.html	(from https://sifuochwingchun.com/classes/lakeland-holiday-day-camps/)
